time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-07-16T11:02:52.168Z,41.8423,-119.6397,7.5,2.5,ml,4,226,0.498,0.1306,nn,nn00501981,2018-06-29T23:57:19.084Z,"70km ESE of Lakeview, Oregon",earthquake,,28.9,0.56,4,reviewed,nn,nn
2015-07-16T12:31:44.481Z,41.7729,-119.7014,0,2.6,ml,3,283.63,0.666,0.1208,nn,nn00502427,2018-06-29T23:57:24.301Z,"70km SE of Lakeview, Oregon",earthquake,,0,0.51,3,reviewed,nn,nn
2015-07-16T16:01:03.195Z,41.8826,-119.6445,9.7,2.7,ml,4,242.68,0.133,0.1476,nn,nn00501992,2018-06-29T23:57:33.833Z,"67km ESE of Lakeview, Oregon",earthquake,,4.9,0.31,4,reviewed,nn,nn
2015-07-16T17:14:32.288Z,41.8954,-119.63,7.6,3.7,ml,4,213.08,0.135,0.1029,nn,nn00502003,2018-06-29T23:57:19.578Z,"67km ESE of Lakeview, Oregon",earthquake,,6.8,0.5,4,reviewed,nn,nn
2015-07-17T06:33:08.702Z,41.8992,-119.6457,7.7,2.5,ml,4,144.59,0.123,0.1369,nn,nn00502151,2018-06-29T23:57:37.491Z,"66km ESE of Lakeview, Oregon",earthquake,,3.5,0.33,4,reviewed,nn,nn
2015-07-17T06:45:48.250Z,40.577,-124.6236667,28.927,2.67,md,40,239,0.2072,0.18,nc,nc72487351,2017-02-08T04:23:10.914Z,"30km W of Ferndale, California",earthquake,0.55,0.9,0.249,38,reviewed,nc,nc
2015-07-17T07:37:33.000Z,38.832,-122.7898333,2.012,2.6,md,73,30,0.006306,0.08,nc,nc72487371,2017-02-08T04:23:31.020Z,"5km W of Cobb, California",earthquake,0.11,0.16,0.228,79,reviewed,nc,nc
2015-07-17T07:40:36.830Z,38.7401667,-122.7158333,0.996,2.99,ml,73,23,0.003604,0.08,nc,nc72487381,2017-02-08T04:23:54.700Z,"5km SE of The Geysers, California",earthquake,0.08,0.15,0.112,30,reviewed,nc,nc
2015-07-17T12:52:53.424Z,41.8665,-119.652,9.2,3.3,ml,4,144.8,0.138,0.0886,nn,nn00502186,2018-06-29T23:57:36.104Z,"67km ESE of Lakeview, Oregon",earthquake,,5.9,0.3,4,reviewed,nn,nn
2015-07-18T16:39:34.635Z,40.0416,-119.9933,7.6,2.7,ml,26,198.73,0.162,0.2132,nn,nn00502472,2018-06-29T23:57:41.823Z,"40km N of Cold Springs, Nevada",earthquake,,1.6,0.18,13,reviewed,nn,nn
2015-07-19T01:36:06.880Z,39.4526667,-120.28,7.791,3.19,mw,22,42,0.02072,0.07,nc,nc72488831,2018-06-29T23:57:46.408Z,"16km NNW of Truckee, California",earthquake,0.26,0.5,,3,reviewed,nc,nc
2015-07-19T10:54:58.737Z,41.8508,-119.6404,8.7,3.4,ml,4,246.93,0.155,0.1106,nn,nn00502564,2018-06-29T23:57:47.487Z,"69km ESE of Lakeview, Oregon",earthquake,,5.9,0.52,4,reviewed,nn,nn
2015-07-19T18:46:17.920Z,44.5594,-128.8542,10,3.8,mb,,198,3.965,1.01,us,us20002yje,2015-10-14T21:05:45.040Z,Off the coast of Oregon,earthquake,5.1,2,0.123,17,reviewed,us,us
2015-07-19T18:46:43.440Z,45.2948333,-126.9828333,4.04,2.63,md,12,323,2.481,0.51,uw,uw61043782,2016-07-22T19:53:44.870Z,off the coast of Oregon,earthquake,7.01,31.61,0.061,2,reviewed,uw,uw
2015-07-20T17:33:26.530Z,38.819,-122.7955,3.2,2.99,md,87,32,0.01081,0.05,nc,nc72490366,2017-02-08T04:47:35.550Z,"5km NW of The Geysers, California",earthquake,0.1,0.14,0.231,121,reviewed,nc,nc
2015-07-21T05:00:04.374Z,41.8627,-119.6424,9.2,3.4,ml,4,242.01,0.146,0.1106,nn,nn00502784,2018-06-29T23:57:53.620Z,"68km ESE of Lakeview, Oregon",earthquake,,6,0.35,4,reviewed,nn,nn
2015-07-21T09:41:14.480Z,37.5776667,-121.974,8.37,3.98,mw,282,16,0.009009,0.17,nc,nc72490826,2019-10-15T05:54:15.472Z,"3km NNE of Fremont, California",earthquake,0.08,0.12,,4,reviewed,nc,nc
2015-07-21T09:56:05.760Z,37.5783333,-121.973,8.17,2.7,md,187,23,0.01532,0.12,nc,nc72490851,2018-07-06T08:15:39.793Z,"3km NNE of Fremont, California",earthquake,0.08,0.17,0.123,124,reviewed,nc,nc
2015-07-21T10:07:40.150Z,37.5791667,-121.9725,8.47,2.66,md,184,23,0.01532,0.15,nc,nc72490876,2017-02-08T04:55:19.080Z,"3km NNE of Fremont, California",earthquake,0.09,0.19,0.136,124,reviewed,nc,nc
2015-07-22T02:55:53.100Z,38.8175,-122.76,1.703,3.05,ml,88,25,0.01441,0.08,nc,nc72491441,2017-02-08T05:03:46.580Z,"3km W of Cobb, California",earthquake,0.11,0.15,0.212,44,reviewed,nc,nc
2015-07-22T05:23:50.168Z,41.8862,-119.6335,10.5,3.3,ml,5,121.86,0.137,0.1771,nn,nn00502945,2018-06-29T23:57:57.846Z,"67km ESE of Lakeview, Oregon",earthquake,,2.9,0.25,5,reviewed,nn,nn
2015-07-22T06:09:40.120Z,40.2941667,-125.2623333,17.711,2.66,md,12,327,0.7288,0.18,nc,nc72491521,2017-02-08T05:04:57.056Z,"90km WSW of Ferndale, California",earthquake,2.55,31.61,0.099,19,reviewed,nc,nc
2015-07-22T07:26:17.672Z,41.8797,-119.6442,10,2.7,ml,5,131.01,0.134,0.1693,nn,nn00502972,2018-06-29T23:57:58.865Z,"67km ESE of Lakeview, Oregon",earthquake,,3.2,0.44,5,reviewed,nn,nn
2015-07-22T17:06:34.640Z,40.2378333,-125.9378333,4.652,2.77,ml,11,347,1.245,0.19,nc,nc72491826,2017-02-08T05:10:14.553Z,"146km WSW of Ferndale, California",earthquake,13.29,11.35,0.118,8,reviewed,nc,nc
2015-07-22T22:07:07.567Z,41.8878,-119.6288,7.8,4,ml,5,77.34,0.14,0.1688,nn,nn00503084,2018-06-29T23:58:02.297Z,"68km ESE of Lakeview, Oregon",earthquake,,4.6,0.32,5,reviewed,nn,nn
2015-07-23T10:38:31.181Z,41.8658,-119.6451,10.3,2.6,ml,5,131.68,0.143,0.1613,nn,nn00503147,2018-06-29T23:58:16.983Z,"68km ESE of Lakeview, Oregon",earthquake,,3.2,0.56,5,reviewed,nn,nn
2015-07-23T23:19:57.570Z,39.6185,-120.3956667,11.362,2.77,md,27,68,0.04234,0.06,nc,nc72492521,2018-06-29T23:58:19.566Z,"22km SSE of Portola, California",earthquake,0.22,0.56,0.179,57,reviewed,nc,nc
2015-07-24T17:31:15.260Z,37.1796667,-121.5833333,3.293,2.54,md,90,40,0.03784,0.05,nc,nc72493591,2017-02-08T05:24:30.310Z,"8km NE of Morgan Hill, California",earthquake,0.08,0.25,0.154,117,reviewed,nc,nc
2015-07-25T03:40:34.890Z,40.3553333,-124.7383333,15.691,2.53,md,37,280,0.3288,0.15,nc,nc72493916,2017-02-08T05:27:15.582Z,"47km WSW of Ferndale, California",earthquake,2.81,1.46,0.237,33,reviewed,nc,nc
2015-07-25T03:56:43.320Z,49.3922,-129.619,10,3.5,mwr,,183,2.954,0.96,us,us100031yj,2015-10-22T20:04:57.040Z,"214km SW of Port Hardy, Canada",earthquake,9.6,2,,,reviewed,us,pgc
2015-07-26T04:08:06.860Z,37.6283333,-119.4221667,0.582,2.55,md,55,52,0.2719,0.08,nc,nc72494816,2017-05-10T23:00:14.274Z,"18km SE of Yosemite Valley, California",earthquake,0.15,1.84,0.191,61,reviewed,nc,nc
2015-07-26T18:22:01.130Z,44.0096,-128.3876,10,3.9,mb,,218,3.163,0.69,us,us1000328r,2015-10-22T20:05:01.040Z,Off the coast of Oregon,earthquake,10.4,2,0.512,1,reviewed,us,us
2015-07-27T01:05:33.610Z,41.8875,-119.6226,10.7,4.5,ml,7,104.43,0.144,0.1857,nn,nn00503760,2018-06-29T23:58:42.875Z,"68km ESE of Lakeview, Oregon",earthquake,,2.4,0.33,6,reviewed,nn,nn
2015-07-27T01:19:32.074Z,41.8805,-119.6174,5.6,2.5,ml,5,138.59,0.151,0.1955,nn,nn00503764,2018-06-29T23:58:41.341Z,"69km ESE of Lakeview, Oregon",earthquake,,6.9,0.32,5,reviewed,nn,nn
2015-07-27T02:16:51.376Z,41.9075,-119.6309,9,2.7,ml,5,130.22,0.129,0.1184,nn,nn00503770,2018-06-29T23:58:41.716Z,"66km ESE of Lakeview, Oregon",earthquake,,5.3,0.45,5,reviewed,nn,nn
2015-07-27T02:38:50.390Z,41.0998333,-124.3208333,21.235,2.8,md,37,180,0.2315,0.1,nc,nc72495196,2017-02-08T05:42:24.860Z,"19km WNW of Westhaven-Moonstone, California",earthquake,0.36,0.33,0.161,34,reviewed,nc,nc
2015-07-27T02:44:16.100Z,41.1031667,-124.3268333,22.145,2.51,md,26,183,0.2351,0.09,nc,nc72495206,2017-02-08T05:42:39.260Z,"19km WNW of Westhaven-Moonstone, California",earthquake,0.43,0.73,0.183,17,reviewed,nc,nc
2015-07-27T02:50:50.544Z,41.8743,-119.6269,9,2.5,ml,5,221.09,0.148,0.141,nn,nn00503780,2018-06-29T23:58:42.313Z,"69km ESE of Lakeview, Oregon",earthquake,,3.4,0.29,5,reviewed,nn,nn
2015-07-27T03:08:10.767Z,41.8883,-119.621,8.8,3.1,ml,5,218.95,0.144,0.154,nn,nn00503781,2018-06-29T23:58:42.405Z,"68km ESE of Lakeview, Oregon",earthquake,,4.5,0.33,5,reviewed,nn,nn
2015-07-27T04:15:33.130Z,41.8921,-119.6247,8.6,2.5,ml,5,218.22,0.14,0.1406,nn,nn00503784,2018-06-29T23:58:42.495Z,"68km ESE of Lakeview, Oregon",earthquake,,4.3,0.33,5,reviewed,nn,nn
2015-07-27T05:29:16.162Z,41.8991,-119.6275,9.8,2.5,ml,5,217.02,0.135,0.1226,nn,nn00503789,2018-06-29T23:58:42.587Z,"67km ESE of Lakeview, Oregon",earthquake,,4.4,0.38,4,reviewed,nn,nn
2015-07-27T07:00:30.094Z,41.8799,-119.618,8.4,3.6,ml,5,122.9,0.151,0.1191,nn,nn00503797,2018-06-29T23:58:43.002Z,"69km ESE of Lakeview, Oregon",earthquake,,3.3,0.38,5,reviewed,nn,nn
2015-07-27T09:15:40.676Z,41.8995,-119.6273,8.8,3,ml,5,216.95,0.135,0.1243,nn,nn00503823,2018-06-29T23:58:43.397Z,"67km ESE of Lakeview, Oregon",earthquake,,4.3,0.42,5,reviewed,nn,nn
2015-07-27T13:53:08.876Z,41.8901,-119.6192,8.4,2.6,ml,5,122.36,0.145,0.1412,nn,nn00503828,2018-06-29T23:58:44.517Z,"68km ESE of Lakeview, Oregon",earthquake,,4.4,0.3,5,reviewed,nn,nn
2015-07-27T18:24:25.220Z,38.9111667,-123.6168333,5.88,3.45,ml,60,149,0.1027,0.15,nc,nc72495466,2017-03-17T23:38:20.361Z,"6km E of Point Arena, California",earthquake,0.22,0.53,0.174,41,reviewed,nc,nc
2015-07-28T04:15:59.824Z,41.8903,-119.6301,8.1,2.5,ml,5,131.16,0.137,0.0998,nn,nn00504027,2018-06-29T23:58:49.296Z,"67km ESE of Lakeview, Oregon",earthquake,,4.4,0.36,5,reviewed,nn,nn
2015-07-28T10:10:13.015Z,41.8898,-119.6242,7.1,2.5,ml,5,122.13,0.142,0.1303,nn,nn00504040,2018-06-29T23:58:49.105Z,"68km ESE of Lakeview, Oregon",earthquake,,4.1,0.33,5,reviewed,nn,nn
2015-07-28T20:12:11.330Z,41.9856667,-120.1531667,5.407,2.73,ml,14,119,0.1396,0.04,nc,nc72496096,2018-06-29T23:58:50.877Z,"27km SE of Lakeview, Oregon",earthquake,0.28,0.82,0.106,5,reviewed,nc,nc
2015-07-28T22:01:52.936Z,41.9085,-119.6225,8.6,2.6,ml,5,215.59,0.135,0.1778,nn,nn00504089,2018-06-29T23:58:51.081Z,"67km ESE of Lakeview, Oregon",earthquake,,4.4,0.34,5,reviewed,nn,nn
2015-07-29T00:24:17.470Z,47.6195,-128.8926,10,3.3,mwr,,217,0.357,0.78,us,us1000367p,2015-10-22T20:05:12.040Z,"279km SW of Tofino, Canada",earthquake,3,2,,,reviewed,us,pgc
2015-07-29T06:04:19.190Z,40.4128333,-124.598,20.969,2.58,md,33,261,0.2081,0.14,nc,nc72496306,2017-02-08T05:52:48.879Z,"33km WSW of Ferndale, California",earthquake,0.58,0.33,0.158,45,reviewed,nc,nc
2015-07-29T13:27:41.182Z,41.9071,-119.6221,8.8,2.8,ml,5,121.39,0.136,0.1626,nn,nn00504160,2018-06-29T23:58:55.250Z,"67km ESE of Lakeview, Oregon",earthquake,,4.3,0.29,5,reviewed,nn,nn
2015-07-29T16:52:57.726Z,41.9229,-119.6266,9.8,3,ml,5,132.07,0.127,0.1573,nn,nn00504174,2018-06-29T23:58:55.758Z,"66km ESE of Lakeview, Oregon",earthquake,,4.6,0.42,5,reviewed,nn,nn
2015-07-29T23:07:32.780Z,37.3136667,-121.6735,10.13,3.22,ml,160,36,,0.14,nc,nc72496776,2017-02-08T05:56:39.770Z,"14km ESE of Alum Rock, California",earthquake,0.11,0.23,0.177,60,reviewed,nc,nc
2015-07-29T23:30:58.300Z,50.6542,-129.9433,10,4.1,mwr,,168,1.152,0.96,us,us10002w8u,2015-10-22T20:05:15.040Z,"178km W of Port Hardy, Canada",earthquake,6.3,1.9,,,reviewed,us,pgc
2015-07-30T00:31:03.670Z,50.5581,-130.0918,10,5,mwr,,,,0.92,us,us10002w8x,2015-10-30T02:47:36.040Z,"189km W of Port Hardy, Canada",earthquake,5.5,1.8,,,reviewed,pgc,pgc
2015-07-30T15:22:15.103Z,41.8538,-119.6469,8,2.5,ml,5,143.9,0.15,0.1202,nn,nn00504363,2018-06-29T23:59:00.766Z,"68km ESE of Lakeview, Oregon",earthquake,,3.9,0.4,5,reviewed,nn,nn
2015-07-31T06:24:51.460Z,38.788,-122.7355,1.436,2.61,md,78,30,0.004505,0.07,nc,nc72497986,2017-02-08T06:06:06.260Z,"2km ENE of The Geysers, California",earthquake,0.13,0.19,0.204,83,reviewed,nc,nc
2015-07-31T15:52:03.164Z,41.8937,-119.6459,11.5,2.5,ml,5,120.92,0.126,0.141,nn,nn00504591,2018-06-29T23:59:05.100Z,"66km ESE of Lakeview, Oregon",earthquake,,3,0.33,5,reviewed,nn,nn
2015-07-31T17:24:35.810Z,50.6611,-130.0604,12.63,3.9,mwr,,142,1.952,1.1,us,us10002wxw,2015-10-30T02:47:40.040Z,"186km W of Port Hardy, Canada",earthquake,8.6,5.2,,,reviewed,us,pgc
2015-07-31T17:45:09.260Z,50.6463,-130.0618,2.95,4.4,mwr,,139,1.965,1.23,us,us10002wy3,2015-10-30T02:47:40.040Z,"186km W of Port Hardy, Canada",earthquake,7.6,5.2,,,reviewed,us,pgc
2015-08-01T11:52:42.950Z,37.7356667,-122.1338333,7.86,2.63,md,179,17,0.03063,0.13,nc,nc72498746,2017-02-08T06:17:26.780Z,"2km ENE of San Leandro, California",earthquake,0.1,0.18,0.145,129,reviewed,nc,nc
2015-08-01T12:20:03.068Z,41.8295,-119.6049,5.5,3.1,ml,5,130.33,0.189,0.2185,nn,nn00504677,2018-06-29T23:59:11.990Z,"73km ESE of Lakeview, Oregon",earthquake,,3.4,0.36,5,reviewed,nn,nn
2015-08-01T18:42:18.577Z,41.9052,-119.6351,8.9,3.8,ml,5,215.79,0.127,0.0873,nn,nn00504704,2018-06-29T23:59:09.499Z,"66km ESE of Lakeview, Oregon",earthquake,,6.1,0.33,5,reviewed,nn,nn
2015-08-01T18:47:56.993Z,41.9078,-119.639,9.6,3,ml,5,120.56,0.124,0.1498,nn,nn00504702,2018-06-29T23:59:09.405Z,"66km ESE of Lakeview, Oregon",earthquake,,3.9,0.32,5,reviewed,nn,nn
2015-08-02T13:01:07.639Z,41.8891,-119.6378,10.7,3.1,ml,5,130.84,0.133,0.1785,nn,nn00504785,2018-06-29T23:59:13.085Z,"67km ESE of Lakeview, Oregon",earthquake,,2.8,0.41,5,reviewed,nn,nn
2015-08-02T15:09:14.740Z,40.2938333,-124.4866667,19.221,2.5,md,23,241,0.1568,0.09,nc,nc72499496,2017-02-08T06:25:12.572Z,"36km SSW of Ferndale, California",earthquake,0.66,0.28,0.134,34,reviewed,nc,nc
2015-08-03T11:17:44.040Z,38.758,-122.7205,0.986,2.64,md,80,24,0.01532,0.09,nc,nc72499921,2017-02-08T06:31:18.180Z,"3km SE of The Geysers, California",earthquake,0.09,0.16,0.232,77,reviewed,nc,nc
2015-08-04T19:57:31.090Z,41.8538333,-125.9423333,5,2.55,md,7,315,1.328,0.21,uw,uw61049282,2015-08-05T04:00:07.027Z,"139km W of Brookings, Oregon",earthquake,4.55,19.52,0.15,5,reviewed,uw,uw
2015-08-05T17:11:55.509Z,41.8632,-119.6295,8.5,2.8,ml,4,132.59,0.153,0.0734,nn,nn00505200,2018-06-29T23:59:22.508Z,"69km ESE of Lakeview, Oregon",earthquake,,4.1,0.25,4,reviewed,nn,nn
2015-08-05T20:47:11.663Z,41.8852,-119.6413,10.6,2.5,ml,5,130.87,0.133,0.1607,nn,nn00505236,2018-06-29T23:59:21.860Z,"67km ESE of Lakeview, Oregon",earthquake,,3,0.3,5,reviewed,nn,nn
2015-08-05T20:51:19.240Z,40.3938333,-125.8981667,4.442,2.86,md,15,328,1.193,0.27,nc,nc72501201,2017-02-08T06:48:42.849Z,"140km W of Ferndale, California",earthquake,14.8,12.68,0.236,29,reviewed,nc,nc
2015-08-06T15:43:42.626Z,41.8613,-119.635,8.3,2.6,ml,5,122.96,0.151,0.1167,nn,nn00505309,2018-06-29T23:59:24.148Z,"69km ESE of Lakeview, Oregon",earthquake,,4.5,0.5,5,reviewed,nn,nn
2015-08-07T16:25:15.780Z,39.3385,-122.8893333,9.514,2.5,md,59,30,0.1604,0.11,nc,nc72502366,2017-02-08T06:59:32.850Z,"19km N of Upper Lake, California",earthquake,0.13,0.38,0.217,60,reviewed,nc,nc
2015-08-09T06:24:27.740Z,41.8781,-119.6469,10.7,3.1,ml,5,121.62,0.134,0.1548,nn,nn00505653,2018-06-29T23:59:33.656Z,"67km ESE of Lakeview, Oregon",earthquake,,2.7,0.36,5,reviewed,nn,nn
2015-08-09T09:35:40.420Z,47.2495,-120.747,4.33,2.91,ml,30,38,0.05516,0.3,uw,uw61064016,2016-07-22T19:56:11.510Z,"15km ENE of Cle Elum, Washington",earthquake,0.36,0.68,0.172,111,reviewed,uw,uw
2015-08-09T20:26:10.620Z,37.7861667,-122.5913333,10.36,3.12,ml,195,89,0.06486,0.1,nc,nc72503636,2017-02-08T07:14:39.660Z,"11km SSW of Tamalpais-Homestead Valley, California",earthquake,0.11,0.23,0.21,69,reviewed,nc,nc
2015-08-10T15:55:09.218Z,41.884,-119.6339,10.4,2.8,ml,5,219.33,0.138,0.1779,nn,nn00505817,2018-06-29T23:59:38.441Z,"67km ESE of Lakeview, Oregon",earthquake,,2.9,0.33,5,reviewed,nn,nn
2015-08-10T15:57:02.423Z,41.8757,-119.6252,9.6,2.5,ml,5,132.17,0.148,0.1583,nn,nn00505812,2018-06-29T23:59:38.537Z,"69km ESE of Lakeview, Oregon",earthquake,,3.6,0.39,5,reviewed,nn,nn
2015-08-10T17:04:33.820Z,43.583,-126.9725,10,4.2,mb,,196,2.054,0.98,us,us100030uf,2015-11-06T18:06:24.040Z,"214km WNW of Bandon, Oregon",earthquake,8.5,2,0.112,22,reviewed,us,us
2015-08-11T00:34:29.177Z,41.8806,-119.6207,8.7,2.6,ml,5,122.74,0.148,0.1611,nn,nn00505925,2018-06-29T23:59:42.195Z,"69km ESE of Lakeview, Oregon",earthquake,,4.6,0.3,5,reviewed,nn,nn
2015-08-11T03:50:51.710Z,38.831,-122.8108333,1.702,2.68,md,74,22,0.007207,0.04,nc,nc72504266,2017-02-08T07:21:54.230Z,"7km W of Cobb, California",earthquake,0.09,0.13,0.168,72,reviewed,nc,nc
2015-08-11T17:39:12.594Z,41.8878,-119.6452,9.7,3,ml,4,222.1,0.129,0.1544,nn,nn00506010,2018-06-29T23:59:43.442Z,"66km ESE of Lakeview, Oregon",earthquake,,3.7,0.4,4,reviewed,nn,nn
2015-08-12T01:16:13.030Z,40.4376667,-124.6528333,25.359,2.59,md,20,258,0.2432,0.17,nc,nc72504681,2017-02-08T07:28:28.333Z,"36km WSW of Ferndale, California",earthquake,2.07,2.82,0.286,30,reviewed,nc,nc
2015-08-12T20:40:34.040Z,41.7515,-125.7963333,5,2.52,md,8,322,1.258,0.67,uw,uw61065626,2015-08-13T04:44:08.991Z,"129km WSW of Brookings, Oregon",earthquake,6.67,56.45,0.184,5,reviewed,uw,uw
2015-08-13T01:54:12.909Z,41.8792,-119.6151,9.1,3.2,ml,5,132.5,0.153,0.1458,nn,nn00506315,2018-06-29T23:59:50.077Z,"69km ESE of Lakeview, Oregon",earthquake,,4.6,0.31,5,reviewed,nn,nn
2015-08-13T11:31:07.857Z,41.8856,-119.622,10.3,4.2,ml,6,104.55,0.145,0.1359,nn,nn00506331,2018-06-29T23:59:50.411Z,"68km ESE of Lakeview, Oregon",earthquake,,3.2,0.35,6,reviewed,nn,nn
2015-08-13T18:27:23.390Z,41.3844,-126.9374,10,3.8,mb,,220,2.189,1.39,us,us100035sx,2015-11-17T00:13:25.040Z,"231km W of Crescent City, California",earthquake,10.1,2,0.207,6,reviewed,us,us
2015-08-13T18:48:48.950Z,41.2922,-127.3103,10,4.5,mb,,174,2.484,1.37,us,us1000321k,2015-11-17T00:13:26.040Z,"264km W of Crescent City, California",earthquake,8.2,1.3,0.063,73,reviewed,us,us
2015-08-13T18:51:26.560Z,40.2888333,-121.4116667,12.106,2.51,md,27,97,0.1081,0.17,nc,nc72505516,2017-02-08T07:38:46.410Z,"17km W of Chester, California",earthquake,0.44,0.84,0.189,47,reviewed,nc,nc
2015-08-13T19:49:09.625Z,41.8723,-119.6334,9,2.8,ml,5,122.52,0.145,0.1463,nn,nn00506376,2018-06-29T23:59:51.012Z,"68km ESE of Lakeview, Oregon",earthquake,,4.3,0.51,5,reviewed,nn,nn
2015-08-14T02:01:29.126Z,41.8829,-119.6247,9.8,2.6,ml,5,100.36,0.145,0.1395,nn,nn00506450,2018-06-29T23:59:55.342Z,"68km ESE of Lakeview, Oregon",earthquake,,3.2,0.3,5,reviewed,nn,nn
2015-08-14T04:35:27.647Z,41.8713,-119.6179,10.5,3.4,ml,5,123.32,0.155,0.127,nn,nn00506455,2018-06-29T23:59:54.556Z,"69km ESE of Lakeview, Oregon",earthquake,,3.3,0.37,5,reviewed,nn,nn
2015-08-14T06:32:17.728Z,41.8841,-119.6241,9.5,3.5,ml,5,131.78,0.144,0.1663,nn,nn00506470,2018-06-29T23:59:54.742Z,"68km ESE of Lakeview, Oregon",earthquake,,3,0.42,5,reviewed,nn,nn
2015-08-14T06:41:31.900Z,41.2821,-127.1043,10,4.4,mb,,207,2.345,1.04,us,us10003271,2017-02-08T07:41:12.715Z,"247km WSW of Crescent City, California",earthquake,8.7,1.9,0.112,23,reviewed,us,us
2015-08-14T23:06:10.727Z,41.9115,-119.6212,9.4,2.6,ml,4,130.47,0.135,0.1444,nn,nn00506559,2018-06-29T23:59:58.066Z,"67km ESE of Lakeview, Oregon",earthquake,,4.5,0.23,4,reviewed,nn,nn
2015-08-15T03:43:34.114Z,41.9156,-119.6214,9.2,3.3,ml,4,130.25,0.133,0.2055,nn,nn00506570,2018-06-29T23:59:59.667Z,"67km ESE of Lakeview, Oregon",earthquake,,7.3,0.31,4,reviewed,nn,nn
2015-08-17T07:58:32.420Z,49.0289,-128.6959,24.08,4.7,mwr,,152,1.271,0.89,us,us100032sm,2015-11-17T00:13:33.040Z,"204km W of Tofino, Canada",earthquake,6.8,5.3,,,reviewed,us,pgc
2015-08-17T13:49:17.320Z,37.8366667,-122.2321667,4.69,4.01,mw,270,12,0.01171,0.15,nc,nc72507396,2018-05-15T19:49:44.415Z,"1km N of Piedmont, California",earthquake,0.08,0.11,,9,reviewed,nc,nc
2015-08-17T20:18:41.780Z,40.1788333,-121.0655,0.445,2.61,md,47,79,0.1928,0.09,nc,nc72507591,2017-02-08T08:09:34.960Z,"10km WNW of Greenville, California",earthquake,0.22,1.03,0.149,57,reviewed,nc,nc
2015-08-18T00:44:39.784Z,41.8493,-119.6263,11.1,3.3,ml,8,76.14,0.164,0.1996,nn,nn00506851,2018-06-30T00:00:10.185Z,"70km ESE of Lakeview, Oregon",earthquake,,2.3,0.34,5,reviewed,nn,nn
2015-08-18T09:04:53.190Z,41.869,-119.6277,12.1,2.9,ml,8,132.39,0.151,0.2257,nn,nn00506873,2018-06-30T00:00:11.108Z,"69km ESE of Lakeview, Oregon",earthquake,,2.6,0.32,5,reviewed,nn,nn
2015-08-18T20:38:35.351Z,41.8874,-119.6269,12.4,2.8,ml,7,133.45,0.141,0.1274,nn,nn00506928,2018-06-30T00:00:11.865Z,"68km ESE of Lakeview, Oregon",earthquake,,3.2,0.22,4,reviewed,nn,nn
2015-08-19T16:57:35.362Z,41.8984,-119.624,10.8,2.9,ml,5,133.52,0.138,0.1579,nn,nn00507027,2018-06-30T00:00:15.751Z,"67km ESE of Lakeview, Oregon",earthquake,,3.1,0.22,5,reviewed,nn,nn
2015-08-20T04:03:56.440Z,36.9853333,-121.4676667,5.259,2.82,md,80,47,0.04234,0.09,nc,nc72509416,2017-02-08T08:29:23.310Z,"9km ESE of Gilroy, California",earthquake,0.12,0.4,0.18,126,reviewed,nc,nc
2015-08-20T20:36:09.550Z,40.5576667,-124.8825,24.802,2.75,md,35,262,0.4018,0.24,nc,nc72509656,2017-02-08T08:31:59.418Z,"52km W of Ferndale, California",earthquake,1.65,10.91,0.183,34,reviewed,nc,nc
2015-08-20T21:38:51.403Z,41.87,-119.6169,9.8,2.5,ml,5,132.88,0.157,0.1572,nn,nn00507286,2018-06-30T00:00:18.770Z,"69km ESE of Lakeview, Oregon",earthquake,,3.9,0.3,4,reviewed,nn,nn
2015-08-22T12:33:54.560Z,40.6404,-127.2633,14.55,4.4,mb,,205,2.4,0.96,us,us10003472,2017-02-08T08:42:44.602Z,"253km W of Ferndale, California",earthquake,9.3,7.8,0.148,13,reviewed,us,us
2015-08-23T03:42:06.610Z,39.3255,-123.152,5.766,2.76,md,66,36,0.1667,0.07,nc,nc72510771,2017-02-08T08:49:43.930Z,"8km NE of Redwood Valley, California",earthquake,0.1,0.3,0.303,80,reviewed,nc,nc
2015-08-23T12:52:56.130Z,40.3841667,-125.2201667,3.731,2.56,md,25,261,0.6793,0.25,nc,nc72511056,2017-02-08T08:53:11.694Z,"83km WSW of Ferndale, California",earthquake,2.93,2.42,0.216,26,reviewed,nc,nc
2015-08-23T17:41:18.670Z,38.7843333,-122.7436667,3.51,3.83,mw,105,34,0.005405,0.07,nc,nc72511186,2017-03-17T23:40:06.249Z,"1km NE of The Geysers, California",earthquake,0.09,0.15,,4,reviewed,nc,nc
2015-08-23T17:42:03.580Z,38.7466667,-122.6798333,1.668,2.7,md,9,259,0.00991,0.07,nc,nc72511196,2017-02-08T08:54:54.935Z,"5km W of Middletown, California",earthquake,2.16,2.26,,1,reviewed,nc,nc
2015-08-24T14:33:44.070Z,46.754,-122.1788333,11.05,2.8,ml,46,55,0.2345,0.16,uw,uw61057477,2016-07-22T19:56:43.200Z,"14km SSE of Eatonville, Washington",earthquake,0.22,2.16,0.165,129,reviewed,uw,uw
